"UID","uuid","sector","facility_id"
"ACGN","b487909ec471d34b8d21d415f6c0a60e","E","EACGN"
"WFWL","88251d9e98b268aee14a3d06ca06becf","E","EWFWL"
"WERD","f3c6b844d2ad31f9cfd8cd07c7dafa89","E","EWERD"
"ITBT","03ded149b4955a9f0dfb25c066c11feb","E","EITBT"
"ODBR","af7fc3ffe016a4df6be64f5667d61dc5","E","EODBR"
"FDTK","6fb5040ead08f48b09f54427aaae4d8e","E","EFDTK"
"MHAT","7dc2b012a947f2d2193f5aa56beb630f","E","EMHAT"
"AXBQ","c8b9382f3a35234bf678162ecf35a3b0","E","EAXBQ"
"YUSJ","f6a9e91f780706cdea8d6c9a438367b0","E","EYUSJ"
"VRMT","a87a48748a623b169a2a39cff9b51bb7","E","EVRMT"
"KMTA","19c0cf4ac344ff018c3a5879171731eb","E","EKMTA"
"IUKA","985862439029a5b85369c48fc970f726","E","EIUKA"
"SHBP","9acefca1482b268bc23f812ad83fd849","E","ESHBP"
"LJFF","befa7c7719be91f36585f0b9979f7aae","E","ELJFF"
"WFNM","4322b9a8dbb777d8afe95ac85b6bb9a7","E","EWFNM"
"AFGE","f523549f5e81d1bc4d1260d9f0fc384a","E","EAFGE"
"QJTQ","7647fdec9d5ff801fff7bcaf1e55e2a0","E","EQJTQ"
"CZJU","917f7c977fd2181f8b89e6e04c35d794","E","ECZJU"
"BOYF","1c0cf518b4d7157aaf9b90d08f03d82f","E","EBOYF"
"AHFW","823c44b066bcbcbcd14a88498939b51e","E","EAHFW"
"QBWM","89f63657a0de89b6973130bbee33a9dd","E","EQBWM"
"RLOI","4b3b2c994274a0372e721f19066793f3","E","ERLOI"
"CGGK","9d3d1be384afad616150b2c86b77434f","E","ECGGK"
"DLLY","9f420d9770a93be5811e917e4ee8f0da","E","EDLLY"
"ETRU","da0038463847ef03aea00ba207636346","E","EETRU"
"ELJM","57eee15a9031f562f33cef6ccd177b17","E","EELJM"
"IWKD","738300c6fe61dbf5c28c9c6bb021bd76","E","EIWKD"
"MIOA","885f08c5f736121a4753837892fb42c3","E","EMIOA"
"HBAL","8c5d4deb1c4aa67c55e600fc7b987584","E","EHBAL"
"IRCG","32be39de2a02d399313ae7914a9ce1a2","E","EIRCG"
"OGUD","9b2f662bed3a0dc881e36aefb597b95c","E","EOGUD"
"FHML","97616b4e4e786e0b845dc5461084f40f","E","EFHML"
"MVSQ","3aa18d543abfa666fe628d160dd4b487","E","EMVSQ"
"PGGN","76e949cc7532171f1a71fe76e747ab9b","E","EPGGN"
"IVHT","1ee3f55dd20bfe124e80efd2815b6041","E","EIVHT"
"PQGF","0557906edd744e438f245cd9f01d5ede","E","EPQGF"
"JKQL","e4736bb21365c6f5dd2525fdf6ce4823","E","EJKQL"
"FJVI","c357c7296fbc6e49a168d7d85162a0ef","E","EFJVI"
"LLLW","ad4db9ac51feb9fbaae412c23052a64d","E","ELLLW"
"DTVN","ce431ef92b6b6821664664b7b68e01ba","E","EDTVN"
"NYND","ad58368518cf2d37ef7c35a574e6021c","E","ENYND"
"IGCH","34fa83709b8ce7977a3b258cf91197b2","E","EIGCH"
"GUOI","bf2baef1b7ecc3627df54e3f0231452d","E","EGUOI"
"EQQO","9a6e5bff16e2117aba04bdb374b307ab","E","EEQQO"
"NECA","bb213d83e3d09ef2a1be74c4bfa0a101","E","ENECA"
"QZGT","f1f374e55c0c52a7b50df3eb417cb948","E","EQZGT"
"CFLF","877be72a8d1f35708d4406247359482e","E","ECFLF"
"UQMD","36c4f4692125af76e2470b85527e62e7","E","EUQMD"
"SZXP","0e0514ca575fe5854338532131bf4090","E","ESZXP"
"DYHN","25a8bf5b3507cec8836c7dd3c8d38f49","E","EDYHN"
"NPGY","9558683494d7cdd1eb40602bd698f33b","E","ENPGY"
"OLLD","45e350d7ff1ba2566e879bc018b63051","E","EOLLD"
"PUHA","5bde2fe200e1a35234dcfdaad3905d52","E","EPUHA"
"RVLV","42689d6cd1de868a12133ca2f84fd8c9","E","ERVLV"
"TSGI","42482b992b51858e638e1fcef1ed3d1a","E","ETSGI"
"JFSE","fe6cbbadbf0ba357c40d9ab29514c35d","E","EJFSE"
"AXWP","36b1bcd8d9a8c0d21524702eaf621770","E","EAXWP"
"LGIW","f3b0c999f8f8b1a59e9089de40ad89e5","E","ELGIW"
"ERFJ","d1ca444cbf1dea2efa7c872db6a16f83","E","EERFJ"
"JOAW","49a50d3d9825d02104830d723eecd50b","E","EJOAW"
"UQBN","2be602ca86cc9dd0106521c5d7e8c020","E","EUQBN"
"VLUC","97e499f513651303b618653cc9249f31","E","EVLUC"
"DRMW","44b667752e35a7d9934b94583b8e6885","E","EDRMW"
"RHAH","e63c3a4bd6efbb536e863971f013dc5b","E","ERHAH"
"FVZI","9bab5ba8d4d46f3e53e495bf88ab306d","E","EFVZI"
"DEMU","715ff8ce41ed6dee6de269d6baad0ec1","E","EDEMU"
"XGFJ","379689412c65dc7cacea77d4c45f5138","E","EXGFJ"
"CCRU","5502aff0e2528259f168537c795a183e","E","ECCRU"
"ERVJ","db642f6f95e3ecb68d3bc6587ea88d75","E","EERVJ"
"QHSS","4812cdfcf7fd06361ef074689b864ab5","E","EQHSS"
"AXEA","8c7f846e147474433a7607bbfe2374ba","E","EAXEA"
"TWPK","7380cff784d06c39d0b463bf7811fda8","E","ETWPK"
"NNNL","df59a64c613b6c6425ec17f86384fd56","E","ENNNL"
"SWIZ","09b5f49bbaf42c5dc41d8c0e762b4abd","E","ESWIZ"
"QNDS","4592d8257a65bf1d79e2baef92b98e4c","E","EQNDS"
"AOZK","0a5e8f29a39a94ae64926839cfe829cb","E","EAOZK"
"MVKD","6b382cf3359975ae4890345cf79ee118","E","EMVKD"
"APND","c72164936db08eb6b1f31d1ea22eac23","E","EAPND"
"GUQM","2d4dee0d19b14efb2e619fd496b941db","E","EGUQM"
"RSZO","46b4c59871b5ba5b61774831a94fcfc7","E","ERSZO"
"DZIC","b11b0ab1ad85ea50209c933d13aa4c78","E","EDZIC"
"SPBL","eac32fb8e6f59f1c343936bf959e0922","E","ESPBL"
"YAAC","d1cb5363af037a2bc7e044c53e5d0e39","E","EYAAC"
"LDRI","bf1d65a158ad49b7efc6cb78ae71b3e4","E","ELDRI"
"SOWG","91bc5fa8eba2606c9cb5fbe82196255d","E","ESOWG"
"BDGB","c1b4c6da1c4d1073188587e7233970f3","E","EBDGB"
"RBDK","ec5e2d801bda34e751c9d7d1568e3acf","E","ERBDK"
"YCAO","302c7c4817d54c7e406abcf2402d0764","E","EYCAO"
"GLAS","da4b78a24f4b403c37774ae662d78073","E","EGLAS"
"HWOW","478c1ef5f6861864d0eb3e9971a5cf2d","E","EHWOW"
"FUHM","30066084f01b9e630955099ce68387f1","E","EFUHM"
"QUUI","2af44c85944c387ed512ce1db662d686","E","EQUUI"
"NFTS","cf17b0872990daef9461dc26dc0c47bb","E","ENFTS"
"ECMK","626a072f4da349d3a7aad87a90a03bf2","E","EECMK"
"OQGJ","d7f5cf7e748c73f0d138158f1a7d8c64","E","EOQGJ"
"TQTT","2adef61e037f6523fb613686ab971b84","E","ETQTT"
"LQVL","6916ac4307aa1bf5c90c2c346566e00c","E","ELQVL"
"UHXW","95c9f711f8f2faf684be6358fdc74012","E","EUHXW"
"KXQF","69790d13eef7d13e3acc90bda6cbdcf1","E","EKXQF"
"QIDH","858086cc58db666997a38f248f02524e","E","EQIDH"
"VZRG","cefc67ad3e103ce5751a64b97ffa0f66","E","EVZRG"
"ORYY","f65a5a47df8e71e0bc68438b90d84f59","E","EORYY"
"MJWC","5e5a4f698ac00ec633488291d1dd0ee3","E","EMJWC"
"HUKP","e8477140e75ea644a6aabdac129cceb5","E","EHUKP"
"FEXA","2ac412aae2cd26fe6617000a0f6f5e02","E","EFEXA"
"LBRW","7e4dfe59d2cc1f282cfe7da611834f4b","E","ELBRW"
"XGJT","6f12adac112c513eb88b9809246b7314","E","EXGJT"
"JUDS","611708718e82190a2134a48fc4a808a8","E","EJUDS"
"LUHY","1f7b1bf2320cc2e3b36c6d0203ac132e","E","ELUHY"
"LIGH","f33d48ee19efc096a8fe743e0b973291","E","ELIGH"
"MRYI","a11788ec939e9c71ce9d2d26a559c405","E","EMRYI"
"ALVC","70ceb8999941a559b51fa615c88c45de","E","EALVC"
"XHJC","3e68d28a480b5836f487e5e3e3f0ecd5","E","EXHJC"
"EVQQ","6f52acf6b8430e162ce0613605c161a3","E","EEVQQ"
"ZDYS","511d99c54bff43d75f63356066a520a5","E","EZDYS"
"DJTG","a988a5be61c49718a2e34b7471d5aee1","E","EDJTG"
"SDSZ","62e0f57e009ce53127cc5c6b378d5ce0","E","ESDSZ"
"OUTU","02dfece2baf131648c6f759f1441225f","E","EOUTU"
"LZXO","ba8800abf2a85c6ccf57958b41587dad","E","ELZXO"
"HICX","d377fbfa49f5689e8248162221173e0c","E","EHICX"
"NNQB","04d282226a6d81923b7e20d34fe99643","E","ENNQB"
"XMTK","8fdffddd2a5e9dbbf8925b4719728b48","E","EXMTK"
"EYML","212d45ffa26a23d93ac28ead16d13a8e","E","EEYML"
"FTQL","57e8b804d9b61b8e50e04a72d2c946da","E","EFTQL"
"UKNM","610e7efbb55e2a64fa6ba4126a5b74bb","E","EUKNM"
"LUUE","094df5642b511b851ddf84570ca2295e","E","ELUUE"
"JDNH","707d5901c78bde9f9db672d3918402d0","E","EJDNH"
"PBYF","80123515cf8d7b482fee417b83541550","E","EPBYF"
"OFDK","bcb7c1c7dae8be4a4e81c01133bd801e","E","EOFDK"
"DKPQ","d837c0caf1fd66a948f881918296dbc9","E","EDKPQ"
"PIWG","caaa6a69e2cf35c5ae91cf658ecd54dc","E","EPIWG"
"IMMD","598be0e62406b4eb5012b43e87afb2cb","E","EIMMD"
"OZFX","8652c5853a0706e2aafe730190fc4d08","E","EOZFX"
"PEFD","85e0f09915a9838df6211d3329cf8ab6","E","EPEFD"
"VVGC","07460470d1a600049bf3678a30babb7e","E","EVVGC"
"JAYH","3fc631ce48260d9a7616d74cea54ca2a","E","EJAYH"
"FRTL","79d69a1d55f979a380fd615213457414","E","EFRTL"
"PCOG","21505217d0f0edde0a1bbaca40ff3ce3","E","EPCOG"
"AOYS","4ad8d1dcff016aaf585fbcbc63ec08fc","E","EAOYS"
"CZTC","3452c56edb44bbbfc171726860826ca9","E","ECZTC"
"JWIR","11fbadcd94fe772c3f15ba42856eb001","E","EJWIR"
"WOYY","7afea16ee81366d3e2953266151f38c8","E","EWOYY"
"PUJE","b07e09494513a4f1b64a1c3d84271d61","E","EPUJE"
"NZBL","3b0ccc1dd352b4fe1ff1bed835642351","E","ENZBL"
"FIFB","f181349c12a6392d2adf64f57d500840","E","EFIFB"
"WMKN","8d36e3ce7ab9ff84bb1ad844bc28b992","E","EWMKN"
"WYGG","1e12efdefae8dd7fe04cb5d852b95f9d","E","EWYGG"
"VIFL","1fd083a6b60a3ad76e130307efb0f872","E","EVIFL"
"ZPCC","7fc63c9963b36f8f712a029f392a1eae","E","EZPCC"
"IFBI","5a653210e51dec4c808d7d78610d7782","E","EIFBI"
"VBJS","6fa025e97278a06a3ad5e641d3fac239","E","EVBJS"
"VFIM","cf5f288e9ef231bce55b1050f11f31da","E","EVFIM"
"QFJQ","dee700a56e425d3a36e931ddf1b94558","E","EQFJQ"
"FYSY","1f364b9d20880821b5cf6d348f7bd80f","E","EFYSY"
"BTYT","116f9fe141143a864bf45c3dca52c381","E","EBTYT"
"YDXH","ff4928df8de318c6d463961517113061","E","EYDXH"
"SEMU","9c7384bae6cd5992edac71aab685765e","E","ESEMU"
"JWKV","4da8de99090c1b01a5ae3428b305ea79","E","EJWKV"
"VYGY","1be6af8299b9ec1559ab35bbfab81c0a","E","EVYGY"
"ETCJ","e971c3021a4a8e72dd54909d8953615a","E","EETCJ"
"LAZB","49d7a80b8edfce4b44a1c24488a08159","E","ELAZB"
"MZKI","59d4afcdfc0e4160e7a526b2eee449f4","E","EMZKI"
"HJVN","d7e0d16c06fd1d63eecab184f3c747a1","E","EHJVN"
"WPPT","63d3db2b815dd4af4ff638ec05355175","E","EWPPT"
"YAVA","2418e407f30d2a01293727da6aee4ef8","E","EYAVA"
"HSOJ","62a718d2032e656d4dba505d6e78d204","E","EHSOJ"
"NENR","70fcc97b86e80fc68fe3e491d61a6730","E","ENENR"
"ZPJZ","5956b3ae9e787618a9f0daf2d87ee8ec","E","EZPJZ"
"JROP","acda8189bfa26491a9434edc6d167bec","E","EJROP"
"DAYD","58560358d832a5d61dcf7fb5f44f966f","E","EDAYD"
"USXJ","5264f81c0fd02fdbec8f4b7ea3dc015f","E","EUSXJ"
"MLCV","f235dd6fd337e0fd6ca379b409559616","E","EMLCV"
"WGGC","dfcb60b2bbc069a3eaab982ec681c702","E","EWGGC"
"KXOJ","c4fc0326fa4badaac9dd540cee4e6f9f","E","EKXOJ"
"SRBI","48df4d0d0310a8cfb896095456b95b5c","E","ESRBI"
"JVKI","f1438a3a813e8fdd8626217d8d9e9fb8","E","EJVKI"
"NJVL","7c84c9e8d724615519ad5fc2a22dbbee","E","ENJVL"
"WOBO","fd553d532ca425c7b625944da4f74543","E","EWOBO"
"GOQF","219d44826dc2ac8489b92c3cf7cff97f","E","EGOQF"
"KLIO","0b40527a6c6aef56f7ce5fc1b4255a51","E","EKLIO"
"HLYF","255f6cbde4da7efb93955f056d916607","E","EHLYF"
"JPEP","9eacbde5ab7163147c2a467f72876297","E","EJPEP"
"RIUV","16f452252b68be26be53bfde7e0838fd","E","ERIUV"
"QRFB","7c913f7db58e752bad945f184b8421a0","E","EQRFB"
"HRUF","9160821c3c3110ba2eb280337959adfa","E","EHRUF"
"TVNY","cf0173adaa84ee87613d52a5dc4abe8b","E","ETVNY"
"JFUS","f3b75de387966a248f72bb65d7905d2e","E","EJFUS"
"FPNH","8cf587f22bdd6b7d287e8118b25e1a22","E","EFPNH"
"DZRH","f5a8c6e699d78a8558914064655f9249","E","EDZRH"
"MCLJ","ae5fc642fe11a1a53031c45004123a50","E","EMCLJ"
"GVVX","048a0e25baad3dc5bd452fddee360d08","E","EGVVX"
"JUOR","57a8a5fc283a579c2673c32a360a7d10","E","EJUOR"
"SZCD","5c88e3ff92e50d32b569d3f4bc83cfef","E","ESZCD"
"MSMS","da9f2b7b067d6e74a43cae228333782e","E","EMSMS"
"OTPL","36a9743ac1342eefef69c701f38dc5af","E","EOTPL"
"CFJM","9c267bbca4049f43b32c2dbba3e0c984","E","ECFJM"
"ZBMW","1921b178c72d87241563166e0cf1afd4","E","EZBMW"
"FTYE","87738461e299805cc91f6238daccd942","E","EFTYE"
"DSCU","54e05a6b752c52778d84e58fe8726558","E","EDSCU"
"DWTI","7d20ac5b6e18cdb6641cbcb2ea624266","E","EDWTI"
"WFPH","4a0956f43c600e3b159d770af466e51b","E","EWFPH"
"SVGT","475b4d82673bd9acfd0fdd9b59fc8faf","E","ESVGT"
"DSDN","6367b97ca2aa80f52b33ed7f870448a9","E","EDSDN"
"ZMID","c21647421ebd278974fe2a5fff208510","E","EZMID"
"RPWK","fb842c3b43464910bcd58586e4e2dc83","E","ERPWK"
"PXVD","ee4339d21a7e04e0d54c6e2397623c3b","E","EPXVD"
"UFOH","0cb2595794d1a4499b4b758444dc489f","E","EUFOH"
"MJBP","7b1e5e7d66c53542489a3f87b3533c64","E","EMJBP"
"FEPU","d44f15e530d029618d783c76fa979d7a","E","EFEPU"
"EVTZ","0b260a67aecf8e1753d6a900451269c9","E","EEVTZ"
"TIXB","ec3082290caeaa200d19f41dda00af4a","E","ETIXB"
"SNCO","ce1e42ecd74fc37b5715d241c26587b7","E","ESNCO"
"UVDR","e9506a54b3c3e706c4340bb022de182f","E","EUVDR"
"CHGR","c54aa33c6b9319062d9bb3ffb2da4c99","E","ECHGR"
"JRTU","aef9a04ad9e9b006633d35c028c294ec","E","EJRTU"
"HNGO","29a5cdb924a216fa1bc7dc6aa133b852","E","EHNGO"
"XBQP","a494f82df730abaca57d4ba2962c3e21","E","EXBQP"
"JVNP","412b569a1534c0f3a49a8cdafce4893d","E","EJVNP"
"QGII","9ecc76534f876f6e1b9e9d86c64feecc","E","EQGII"
"LZBY","f82986963e8a172cc0a9386b7b5290c3","E","ELZBY"
"MGFQ","fb393a72a7daa2d222dd281823636434","E","EMGFQ"
"DDRC","9024ae406380f289df269b94a39f1bbf","E","EDDRC"
"ORDK","7586f1d0608b748e7b83538a8aa74e50","E","EORDK"
"PSYT","ff5a09400fbb2477cb301e98fbfa9186","E","EPSYT"
"EJMH","6135d5ecb0257df99ff15bd29c5981ff","E","EEJMH"
"CJVF","5b4e91fb6f10b1ea43e0f1863160d917","E","ECJVF"
"ZHYS","71e277c9761f861602fc73ec1f747a71","E","EZHYS"
"FXLR","6d4fd004d04643ba6fdaeeb7e7c861fc","E","EFXLR"
"YKFE","11419aa0681381975ed179e6d681213d","E","EYKFE"
"EYQY","d9184905623556576b3758c75274bff4","E","EEYQY"
"SDLE","89fe0d32e0fee56611be8872cd037a9f","E","ESDLE"
"UYAI","d59811b3f119bd379b337239bd85dc44","E","EUYAI"
"RXNB","b6f3cbc53218c675d1d329d0b41cc56e","E","ERXNB"
"VJXM","07e67e9f328c4216dcaaed7443eea046","E","EVJXM"
"GQWL","2c74273cd9ecd11c8896f4210456995a","E","EGQWL"
"UTHA","88ad4a333d29b8982d3108302c69e55b","E","EUTHA"
"LOZA","651973a15ca428ce02159bf8b7a5d88d","E","ELOZA"
"DLFH","b49cc300309dc442fb5014dda8258984","E","EDLFH"
"ZDNN","0706f2d781ac343f67f73f0bfac63e4b","E","EZDNN"
"BZTH","eede0d6ccfc354b41fc3234ae60888cb","E","EBZTH"
"EIBO","8fd4e2de39cf0728566f425d7e4bcf68","E","EEIBO"
"CQIT","5680c228656bed8457643358ffbec765","E","ECQIT"
"IIMK","1c3176150e837991c105a5d692091910","E","EIIMK"
"TFMF","661d3e8ed1d25d905331ce0f28b5e834","E","ETFMF"
"ZVIJ","8f787c47ba9887fa158c9ada64cd04e9","E","EZVIJ"
"IMZT","924f8aa63b604e445e66191dd85976e3","E","EIMZT"
"OODV","ae802b9d60dabc2481e58a71d726c843","E","EOODV"
"GUZN","049b7ec6a79081ed4d4552686b6357dc","E","EGUZN"
"MZKL","f13ce7ffdeddb9638b85bb1fdf58e929","E","EMZKL"
"NZFY","2050e46c5dab712602f79d8c4b44216d","E","ENZFY"
"SOHL","972f16210af01dccd522e3791f69582d","E","ESOHL"
"PXSB","72bfa300888d3e46190ae329a93f9a98","E","EPXSB"
"JOZY","4fa89773515e3dfb29f61e509a7273be","E","EJOZY"
"NNIA","5582543fb97758c9d3b3e56bde8857c1","E","ENNIA"
"DKAO","e735b6bda2fd6b6e183d009c73585a75","E","EDKAO"
"DRJL","134b4074e0d9bf32746ee091b8dd4d2b","E","EDRJL"
"EOVO","bfc3627b788dd5311aa059ab84292a4d","E","EEOVO"
"HXJY","6bedb2d7e9dc92063559c9e0e25b4e6a","E","EHXJY"
"RPVG","f0f062d50a365865cddf1ed94349ecda","E","ERPVG"
"GKRV","a143dce73b40da9d61b257947a9fa97a","E","EGKRV"
"YLCT","b6f0254282faa28c1095b2becde2e5ec","E","EYLCT"
"OMWK","89b88afc2b92e52e9e85ea630e2ac868","E","EOMWK"
"WLVQ","d69aad60b2e8f56fc82eac9733fca5c1","E","EWLVQ"
"GWQC","c61be965c18be4d9ca61adffa261af6b","E","EGWQC"
"OSZS","360df1132e24b8ae7ffa80f66411800d","E","EOSZS"
"TSNM","150938b521a27b01a6042c50a69a982d","E","ETSNM"
"ZRJI","65899adfdac7a973a5b7d0381aa8134c","E","EZRJI"
"SGLG","a8e50ea0311446e78fda9493890de56f","E","ESGLG"
"KKCZ","a4113069730702c9dd03a3cff9fcf7b3","E","EKKCZ"
"ICEJ","eb205ea94f4e1462d14de2d56e8b8acc","E","EICEJ"
"IJWL","81c761f9a38f66fddd251cb626c56401","E","EIJWL"
"WNGR","5451f728f154c68f1b94a3e04b71bb85","E","EWNGR"
"GMBH","6751c015624057c8fe300f713400af3b","E","EGMBH"
"QYEO","dde7864b51bbd4abcb66bddb4c0840ce","E","EQYEO"
"JJJQ","0cda33f4023a9b9aa172086f683d3da1","E","EJJJQ"
"LUEC","5923ea6cb5fdf92d471539b7e18ec6c5","E","ELUEC"
"RQKV","807bb5d4f6e030880232bf43d19d33a4","E","ERQKV"
"OPKM","2f661233a201c6658dd420afd2d16580","E","EOPKM"
"NDDW","3fbaf22fab0aed4b892a3bde573b18ca","E","ENDDW"
"GHNO","b1fb6feebfd49ea8c2723dc3d24c4331","E","EGHNO"
"KIDS","afa888e045a5732db478420b80431f7b","E","EKIDS"
"EBON","3e2fb5e931f6ded3e4eab278e34ee229","E","EEBON"
"QOKP","d0613c8a9e66aa0aed58a6b1784e359a","E","EQOKP"
"HQQL","e9fea5d56a56d4a268ae08988b54cf22","E","EHQQL"
"FTCX","881eda15c0ad88f027c3080e0ec57b22","E","EFTCX"
"UQFX","5b9b9ba33246bc3c5601a320d20fc5a4","E","EUQFX"
"UPMP","dcaa5c070b33f12759bedc9429788f63","E","EUPMP"
"AOEC","21f91e76d8fb209b377af274cb2a8bbe","E","EAOEC"
"NSDZ","a0412bc7780068f77bfd3f3870e00ca3","E","ENSDZ"
"ONBI","1a30796fc005df07203a84de4da69279","E","EONBI"
"JGQG","cf5aa9bb07feaa90f170389044916e6f","E","EJGQG"
"LIWO","b271f2b7465a8b30b89f7b48c3993a40","E","ELIWO"
"TZRY","6dc5aa30645b16504773ed22509f046c","E","ETZRY"
"VFHD","0c963eecb7dd288510117b23904dd61b","E","EVFHD"
"UEBA","feb63df9fe4cae7d2ace646373f75ad9","E","EUEBA"
"HRJK","da0c786d632c821c505c951bd063952c","E","EHRJK"
"ELIG","006ccc9e413317f6bfd9c23fe4c19295","E","EELIG"
"SPLW","c433a94fadd2673f1cf5c4796844750c","E","ESPLW"
"DKKH","dca78730dcb40f0b73f26ba68367bbd6","E","EDKKH"
"SKGD","942db193aed9e7b0903061a5e3055def","E","ESKGD"
"XKWH","f905489fa60abd1de3f88cb353b6e598","E","EXKWH"
"IAOG","bc835599ede35b07527290c032a94348","E","EIAOG"
"VEWB","b3aefef305f36a89a5cbf15cb661ee99","E","EVEWB"
"MQWD","5b4f43ab5a3663f3ab4515389dbffb35","E","EMQWD"
"AGSG","3d115bdefdfbe76a655264e8f7feb650","E","EAGSG"
"IIWG","7dd41929426bf10a03e669e8563a4c8f","E","EIIWG"
"IADO","e2b98d5ab9a8aeb3a24da590cbc7a474","E","EIADO"
"GQNZ","8d5f105e430209b5523a79ef0ab54592","E","EGQNZ"
"EDQM","b20b7cb04e0af11e4da68ab1a1ecd35d","E","EEDQM"
"VMJA","01726f2f52005db5a7a8d017c9dce015","E","EVMJA"
"HVYS","1014384ee21b3e733ddc8b951881891d","E","EHVYS"
"JKJC","31a353998b205a4dcb4bc4e20a5a01ad","E","EJKJC"
"SDMK","cfd88f2196770ddfd425bfe3c4d09d81","E","ESDMK"
"KVMA","1a300f7b5acb69f6a706a45de81674b9","E","EKVMA"
"PUZZ","13beae564a330129d7f54d64e1826ff8","E","EPUZZ"
"YOOK","e287c22ea4a1bd414cdf458b38f83227","E","EYOOK"
"PNAJ","d5a6dec9335a56745789e3637ec5e515","E","EPNAJ"
"BCIA","70c218fd334a00444c7a131648d9a108","E","EBCIA"
"AXNX","8b0716b2610fa88487e202baf8333cf9","E","EAXNX"
"SPKM","e5852356857c6716c67ab2884a75eec3","E","ESPKM"
"SZEG","bc96bec104c06774398a2f8f58dd9f74","E","ESZEG"
"BTUN","8024018359fa6280eba747b25c9908f3","E","EBTUN"
"MZOQ","327dfd6e6282e3dbfb6015d2a2237270","E","EMZOQ"
"TMQU","53d73942a7043d3b4555a4a92f16e326","E","ETMQU"
"BDBA","4d26c39f856898f0b5ddf03157134453","E","EBDBA"
"PIGF","89fc6c68f39ae480c41690e1dcac18ac","E","EPIGF"
"YRXH","bbfaeead307b50ee622d03cf8ff3c831","E","EYRXH"
"GRRI","b329a22762a4b88246052923b691080b","E","EGRRI"
"WAVK","efc0b9e9b4a3f9e944aa26bfefb92425","E","EWAVK"
"BEIE","1396f76eddab206e65501d4633fe92f8","E","EBEIE"
"LJCL","88caa63d944aa2dd51865d49750c6295","E","ELJCL"
"LDUR","007a4d1ad6770f3009573834c1a1da27","E","ELDUR"
"XQYS","9d0f22e0fc988a8f720278001e9b44c4","E","EXQYS"
"PPYU","84f4072a04aa8c3633eacfe82490321b","E","EPPYU"
"OKHJ","309106e6dbc2b9dd0b58399fb8b67de6","E","EOKHJ"
"SWZB","c96a5ab0be147d2a11f8b8116c582bf9","E","ESWZB"
"SDDN","7a3ea3370f063332d9e45a8c5e6449df","E","ESDDN"
"GMEJ","55bfd74092b213db08d8a3d00ed55d79","E","EGMEJ"
"BNUG","6f414606d8a0ca33ffa3c272db050ad6","E","EBNUG"
"DQPE","6147ebe59e1dc33744d91b0bd819aa66","E","EDQPE"
"AYYB","60c1bfc2892e98cb640ad24da75312f6","E","EAYYB"
"FBXU","7de72461f60f8a431ab64399668f32ff","E","EFBXU"
"DFII","267c883bff62c4a7419c425d9d31bcea","E","EDFII"
"LOLS","303f6eec5fb76d227230642073755b51","E","ELOLS"
"PWTP","9ccc9f67ec1409975dfe8beca2214a70","E","EPWTP"
"RTPD","e5a75588b836f7c8f14d16e455597a92","E","ERTPD"
"TBLS","8ae4a6101f71f7ac5e8ab8057c31f30b","E","ETBLS"
"WRHO","adfd9f0a3939f4693df136bbbc7a5aff","E","EWRHO"
"UWTJ","31feb12465ebe6518a87037f7ca10607","E","EUWTJ"
"TECA","e893a00813bb127752c29881e158effc","E","ETECA"
"XSBO","e40f6b181f3050f924caa08051829e3a","E","EXSBO"
"ALYM","6e1bf5a077284e9e541cd75b1da19e37","E","EALYM"
"LKTY","e19a54b0329ecf74ee7cd350d26cd492","E","ELKTY"
"DJSQ","cd8b29116f1deca47e633d0299d5bb08","E","EDJSQ"
"XWYY","23ab959bdd6468b38281d28bcbd39f9f","E","EXWYY"
"WNWU","4f779de6b1c4ddbf846aa8f88f3f2369","E","EWNWU"
"YWDT","be90b93c2c983ecdb24a92391e65db4d","E","EYWDT"
"NVCB","9e2b6013187162c8153969e211ee2dbe","E","ENVCB"
"UYPK","93b5ae321a213e0bf665133a439c14e9","E","EUYPK"
"SCHM","8ad6430aef7099b33afc6e8cf8c5cbba","E","ESCHM"
"XAQX","fe5a3052ad195fa0395ba95c636c142c","E","EXAQX"
"JCNO","b2eddb654c8aba3b406622a9430f2758","E","EJCNO"
"KUEP","8ad720a21c34fffdfb88e6e1549a4e90","E","EKUEP"
"UNHM","760d976e55a919a1685c6d4ee194768b","E","EUNHM"
"MUKJ","eb6609a0a15d644ae8af1abd29abd83c","E","EMUKJ"
"VFOF","1b35e860b5fd3bfa5aa9d38fa974b6b6","E","EVFOF"
"TKFZ","96501198dc6c3db3e612227a99c2ff79","E","ETKFZ"
"EJHZ","ad44bf2a8d7bb7f6cd9c05ab8c6ee8bd","E","EEJHZ"
"FFFB","0d7627812fa67fa4bb82c6f50ae62827","E","EFFFB"
"VUHR","ffc3ff9670918f743f90eef1ce5ff375","E","EVUHR"
"TVIY","d26157f0e4bebbbe0a322c5d8bf7e4c4","E","ETVIY"
"OFXY","dc073f203902bf7bd7943fd6b0e46a03","E","EOFXY"
"BEGU","8b8aef380a1bd7c272f668f32dda6f6d","E","EBEGU"
"OPLY","a354aa102a4a112a0b64f98c3ed38911","E","EOPLY"
"AQXK","4a7004bb3ac0a6817fa766ddf6c968c9","E","EAQXK"
"KWCM","a84e6716a383016a5378d6f4378df8b1","E","EKWCM"
"HEIY","526a23eaf8e25226d4aa7f89ec721c6b","E","EHEIY"
